id;adi;yeri;hatlar;point;px;py;weight;is_active;sp_distance;sp_duration;sp_weight
5308;31345;Yeşilbayır Mh.1799.Sk.Mamak;355,355-4,374-1;;39.9081;32.9655;0;f;31047.6;2463.7;4962.8
5309;31254;Yıldırımbeyazıt Mh.Fatih Cd.Mamak;352,369;;39.8998;33.0276;0;f;41624.1;3532.3;7135.1
5310;10681;Üniversiteler Mh.Beytepe Köyü Yolu Çankaya;175;;39.8813;32.7479;0;f;3176;495.7;1024
5311;40935;Çınar Mh.79.Sk.Akyurt;485-2;;40.0581;33.0474;0;f;48062.5;3918.4;7912.4
5312;53001;-;592-1,593;;39.8712;32.7037;0;f;7177.4;905.4;1828.6
5313;31602;Başak Mh.1661.Cd.Mamak;314;;39.9614;32.9622;0;f;28606.4;2568.1;5197
5314;40699;Karaköy Mh.1639.Cd.Altındağ;444-2;;40.0396;32.9502;0;f;35207.1;3118.3;6331.2
5315;12318;Yıldızevler Mh.Turan Güneş Blv.Çankaya;135-2,185-2,185-3,185-6;;39.8729;32.8617;0;f;19379.5;1940.1;3937.5
5316;31264;Yıldırımbeyazıt Mh.Fatih Cd.Mamak;352,369;;39.9012;33.0361;0;f;42359.6;3732.7;7545.1
5317;31333;Karapürçek Mh.Yeşil Kuşak Cd.Altındağ;316,320,321-6;;39.9624;32.9641;0;f;28463.1;2516;5069.5
5318;10736;Ahlatlıbel Mh.İncek Blv.Çankaya;102-2,103-2,191,191-2,192,193,194;;39.8441;32.7835;0;f;9525.7;1638.6;3472.6
5319;20601;Demetevler Mh.Vatan Cd.Yenimahalle;210,213,227,227-4;;39.969;32.784;0;f;17099.3;1852.3;3799.2
5320;20646;Çamlıca Mh.Bağdat Cd.Yenimahalle;220-3,221-3,297-3;;39.9586;32.7867;0;f;16173.7;1673.7;3360
5321;31627;Karşıyaka Mh.Baraj Cd.Mamak;398-3;;39.9649;33.1181;0;f;46397.8;3596.1;7247.4
5322;31639;Lalahan Mh.Lozan Cd.Mamak;398-3;;39.9734;33.1183;0;f;45621.8;3409.5;6885.7
5323;11776;Velihimmetli Mh.Ali Baba Cd.Gölbaşı;177,177-2;;39.6914;32.6722;0;f;44994.1;3800.8;7694.9
5324;12394;Kırkkonaklar Mh.322.Sk.Çankaya;303,304,304-6;;39.8891;32.8843;0;f;20342.8;2219.8;4600.9
5325;31913;Kusunlar Mh.Mh. Mamak;334,334-6,344-1;;39.8698;32.966;0;f;44538.5;3124.2;6287.6
5326;31954;Önder Mh.Mh.Ereğli Cd.Altındağ;337-4;;39.9556;32.9134;0;f;23558.2;1946.3;3963.3
5327;40011;Bademlik Mh.Bademlik Yolu Cd.Keçiören;255,257,480-1;;40.0144;32.8704;0;f;25333.5;2494.9;5054.9
5328;10859;Üniversiteler Mh.Mevlana Blv.Çankaya;102-1,103-1,104-2,104-4,105-2,105-4,106-2,107-6,178-3,191,191-2,192,193,194,195-2;;39.8771;32.8113;0;f;22071.2;1779.6;3711
5329;40470;Doğanbey Mh.Etlik Cd.Altındağ;145-3,203,203-3,252,253,253-6,256,257,259,261,261-6,263,263-2,263-3,263-4,266,266-6,270,277,278,279,279-2,279-6,281,284,284-6,286,288,288-2,288-6,409,410-1,411-1,411-3,415-1,415-6,421-3,445-2,481-1,481-6,482-1,482-3,482-6,484-2;;39.9526;32.8566;0;f;19191.6;1744.2;3566.1
5330;40461;Doğanbey Mh.Atatürk Blv.Altındağ;203,203-3,252,253,253-6,256,257,259,261,261-6,263,263-2,263-3,263-4,266,266-6,270,277,278,279,279-2,279-6,281,284,284-6,286,288,288-2,288-6,482-3;;39.9411;32.8542;0;f;18760.3;1684;3406.8
5331;40956;Büğdüz Mh.Çankırı Blv.Akyurt;488-1,488-3,490-2,490-3,490-5;;40.1011;33.0424;0;f;46116.1;3361.3;6773.3
5332;40303;Merkez Mh.Yavuz Blv.Pursaklar;436,438-1;;40.0462;32.8953;0;f;30875.4;2506.6;5075.1
5333;40528;Karakum Mh.Hacı Bayram Veli Cd.Altındağ;445-2,446-2;;39.9853;32.9016;0;f;24412;2043.2;4192
5334;31363;Kayaş Mh.Kayaş Cd.Mamak;359,368;;39.9136;32.9732;0;f;31251.8;2382.3;4798.7
5335;51370;Çoğlu Mh.Mh.Adalet Cd.Sincan;572,577-1;;40.014;32.5461;0;f;30289.6;2788.3;5628.5
5336;40557;Karakum Mh.Doğu Cd.Altındağ;445-2,446-2;;39.9774;32.9023;0;f;24233.7;2062.2;4212.3
5337;40767;Yıldırım Beyazıt Mh.Alparslan Türkeş Blv.Pursaklar;485-1,488-2,488-3,490-1,490-3,490-5;;40.0681;32.9738;0;f;39159.4;2903.1;5844.9
5338;40708;Karaköy Mh.Gaziosmanpaşa Cd.Altındağ;444-1,444-2;;40.0603;32.9516;0;f;37116;3002.7;6130.7
5339;50188;Şeker Mh.Mh.Yzb.Mustafa Ertuğrul Cd.Etimesgut;540,540-6,545,552,553;;39.9641;32.6645;0;f;15463.7;1622.5;3253.8
5340;10148;Konutkent Mh.Eskişehir Yolu Yenimahalle;528,583,588,588-1,589,594,595,602-6;;39.879;32.6554;0;f;11475.6;1015.5;2036.3
5341;12214;Devlet Mh.Atatürk Blv.Çankaya;203,252,253,253-6,256,256-2,266,266-6,452-1,452-2,456-1,456-2;;39.9167;32.854;0;f;14952;1441.7;2889.2
5342;30043;Ziraat Mh.Altındağ Cd.Altındağ;452-1,456-1;;39.9516;32.8599;0;f;19131.4;1684.5;3386.2
5343;50139;Bağlıca Mh.Mh.1164.Sk.Etimesgut;597;;39.8954;32.6264;0;f;14066;1557.3;3202
5344;40787;Saracalar Mh.Ankara-Çubuk Yolu Akyurt;487-1,487-3,496;;40.0896;32.9724;0;f;38459.6;2905;5848.2
5345;40803;Esenboğa Merkez Mh.Atatürk Cd.Çubuk;491;;40.1343;32.9863;0;f;43723.2;3596.1;7241.9
5346;31325;Karapürçek Mh.421.Cd.Altındağ;312-1,314,321,321-6,322;;39.9668;32.964;0;f;28474.8;2534.6;5109.7
5347;40811;Yenice Mh.Yenice-Dumlupınar Köyü Yolu Çubuk;489-3,491;;40.1161;32.9796;0;f;42003.8;3435.5;6962
5348;40844;Esenboğa Merkez Mh.Sağlık Sk.Çubuk;491;;40.1391;32.9862;0;f;44440.8;3694.7;7457.8
5349;10932;Ehlibeyt Mh.Mevlana Blv.Çankaya;102-2,103-2,104-1,105-1,106-1,107-6,109,178-3,191,191-2,192,193,194,195-1;;39.8926;32.8134;0;f;13726.1;1186.7;2378.7
5350;40689;Saray Fatih Mh.Ertuğrul Gazi Cd.Pursaklar;474-1,486-1,486-6;;40.067;32.9203;0;f;33323.8;2545;5127.3
5351;40859;Güzelhisar Mh.Çankırı Blv.Akyurt;488-2,488-3,490-1,490-3,490-5;;40.0816;33.0159;0;f;44798.3;3282.7;6654.3
5352;11388;Yaylabağ Mh.Köpek Eğitim Merkezi Gölbaşı;137;;39.8024;32.8578;0;f;29841.8;2706.8;5453
5353;21686;Atapark Mh.Mh.Çambaşı Cd.Keçiören;267,267-2,286,288-6;;40.0003;32.8378;0;f;23200.6;2305.4;4666.9
5354;40547;Yıldıztepe Mh.Taşdelen Cd.Altındağ;185-3,391,403-6,408;;39.9694;32.9048;0;f;22822.9;1901.3;3814.8
5355;40518;Karakum Mh.İrfan Baştuğ Cd.Altındağ;437-2,438-2,439-2,439-6,440-2,441-2,443-2,444-1,445-2,447-2,468-2,472-2,474-2,484-2,485-1,486-2,486-6,487-2,487-3,488-2,488-3,489-3,490-1,490-3,490-5,492-2,496;;39.9871;32.8971;0;f;24061.8;1984.6;4002.8
5356;40533;Güneşevler Mh.İrfan Baştuğ Cd.Altındağ;114-3,437-2,438-2,439-2,439-6,440-2,441-2,443-2,444-1,445-2,446-2,447-2,468-2,472-2,474-2,484-2,485-1,486-2,486-6,487-2,487-3,488-2,488-3,489-3,490-1,490-3,490-5,492-2,496;;39.9766;32.8856;0;f;23096.1;1863.7;3803.3
5357;40842;Güldarpı Mh.Ankara-Çubuk Yolu Çubuk;487-1,487-3;;40.1566;33.0117;0;t;46821;3980.2;7998.7
5358;M3;Doğanbey Mh.İstanbul Cd.Altındağ;METRO-Batıkent-Kızılay,METRO-Kızılay-Batıkent;;39.9397;32.8509;1;t;16838.6;1691.9;3418.2
5359;50973;Yapracık Mh.Mh. Etimesgut;516,588,588-1,595;;39.8496;32.5621;0;t;28535.5;2742.5;5542.6
5360;30071;Hacettepe Mh.Talatpaşa Blv.Altındağ;321-6,334,334-6,336,339,341-6,343,347,347-6,348,349,350,351,352,353,354,354-3,355,355-4,355-6,357,359,361,363,365,367,369,373,375,377,380-6,394,394-3,397,398-3;;39.9337;32.871;0;f;17781;1814.2;3675.4
5361;41372;Yenice Mh.Mh.Yenice-Dumlupınar Köyü Yolu Çubuk;491;;40.1193;32.9681;0;f;42635.1;3517;7126.4
5362;40991;Yeşiltepe Mh.Çubuk Cd.Akyurt;488-2,488-3;;40.1358;33.0868;0;f;51742.1;3817.6;7728.7
5363;11071;Mürsel Uluç Mh.752.Cd.Çankaya;131-2,183-2,183-6,186-2,187-2;;39.8656;32.837;0;f;18729.3;1892.9;3886.9
5364;40753;Yıldırım Beyazıt Mh.Alparslan Türkeş Blv.Pursaklar;485-1,488-2,488-3,490-1,490-3,490-5;;40.0705;32.966;0;f;39884.2;2953.5;5954.8
5365;11766;Velihimmetli Mh.Ali Baba Cd.Gölbaşı;177,177-2;;39.6906;32.6551;0;f;46480;4024.4;8142.5
5366;11680;Fevziye Mh.2419.Sk.Yenimahalle;194;;39.7485;32.6037;0;f;34202.9;2975.4;6013.9
5367;40667;Saray Gümüşoluk Mh.Sarayköy-Gümüşoluk Yolu Pursaklar;472-1,474-1,486-1,486-6;;40.0818;32.9253;0;f;35162.4;2824.9;5708.9
5368;40847;Esenboğa Merkez Mh.Ankara-Çubuk Yolu Çubuk;487-1,487-3;;40.1382;32.9944;0;f;44278.9;3653.3;7345.1
5369;10566;Üniversiteler Mh.Hacettepe Beytepe Kampüsü Çankaya;550,550-1,564;;39.8673;32.7334;0;f;441.7;56.5;113.9
5370;41283;Çınar Mh.Mh.79.Sk.Akyurt;485-1;;40.0647;33.0329;0;f;46500.2;3683.8;7443.8
5371;50046;Aşağıyurtçu Mh.Mh.TOKİ Yapracık Konutları Yenimahalle;588,588-1,594;;39.839;32.5343;0;f;27294.5;2558.5;5183.4
5372;50894;Susuz Mh.Karlıdağ Cd.Yenimahalle;580-1,585,585-1;;40.0041;32.6063;0;f;35860.1;2411.7;4924.7
5373;40846;Esenboğa Merkez Mh.Ankara-Çubuk Yolu Çubuk;487-2,487-3;;40.138;32.9947;0;f;49516.4;4337.5;8755.6
5374;40860;Güzelhisar Mh.Çankırı Blv.Akyurt;488-1,488-3,490-2,490-3,490-5;;40.0818;33.0158;0;f;42928.5;3152.8;6355.8
5375;11072;İlker Mh.752.Cd.Çankaya;131-1,183-1,183-6,186-1,187-1;;39.8655;32.8373;0;f;18843;1907.9;3893.5
5376;11083;Mürsel Uluç Mh.956.Sk.Çankaya;183-1,183-6,187-1;;39.866;32.8331;0;f;18765.6;1875.7;3845.6
5377;10327;-;576;;39.8905;32.6842;0;f;9381.3;932.8;1871.1
5378;50795;Süvari Mh.1544.Cd.Etimesgut;536,537;;39.9487;32.6446;0;f;14933.3;1790.8;3640.7
5379;50160;Adalet Mh.Adalet Cd.Sincan;572,577-1;;40.0268;32.5569;0;f;31999.1;3044.7;6141.5
5380;50194;Alsancak Mh.Mh.Alsancak Sk.Etimesgut;530;;39.9321;32.6521;0;f;15984;1745;3548.7
5381;50227;Şeker Mh.Mh.1419.Cd.Etimesgut;545,552,553,575;;39.9696;32.6528;0;f;16846.5;1800.5;3612
5382;50236;Yukarıyurtçu Mh.Yukarı Yurtçu Yolu Yenimahalle;528,583,588,588-1,589,591,594,595;;39.8254;32.5746;0;f;23987.4;1870.5;3830.4
5383;50597;Topçu Mh.1512.Cd.Etimesgut;537;;39.9494;32.6185;2;t;27632.8;1951.7;3927.2
5384;41474;Yıldıztepe Mh.Mh.824.Sk.Altındağ;446-1;;39.9749;32.9051;5;t;23728.1;2060.9;4182.3
5385;30921;Üreğil Mh.Doğukent Cd.Mamak;330,334-6,342,351;;39.9086;32.9371;0;f;29086.8;2267.9;4572
5386;50480;Plevne Mh.Bosna Cd.Sincan;507,507-2,525,525-2,525-6;;39.9654;32.5985;0;f;21766.1;2139.9;4343.8
5387;41384;Karaköy Mh.Mh. Pursaklar;473;;40.1627;32.8833;0;f;47902.5;4632.5;9331.6
5388;41418;Kızılca Mh.Mh. Çubuk;472-2,474-2,486-2,486-6;;40.1317;32.9426;0;f;40948.7;3743.9;7571.1
5389;50269;Törekent Mh.Ahmet Andiçen Cd.Sincan;503-1,509,518-1,529,531,560,577-1;;39.9921;32.5654;0;f;26137.1;2354.3;4737.3
5390;50424;Akşemsettin Mh.Çağlayan Cd.Sincan;525,525-2,525-6,544;;39.9664;32.5928;0;f;22366.7;2128.1;4294.2
5391;41404;Baraj Mh.Mh. Altındağ;492-1,492-2;;40.0107;32.9011;0;f;27356.3;2238.8;4619.3
5392;50919;Eryaman Mh.Şapka Devrimi Cd.Etimesgut;531,531-2,580-1,585;;39.9777;32.6094;0;f;22185.9;2183.4;4457.6
5393;31033;Karapürçek Mh.531.Sk.Altındağ;311,313,315;;39.9873;32.9723;0;f;30170.8;2735.2;5508.2
5394;50627;Tunahan Mh.Kuvayi Milliye Cd.Etimesgut;542,545;;39.9872;32.6284;0;f;33604.4;2117.1;4305.7
5395;11151;İlkadım Mh.Sinan Cd.Çankaya;183-1,183-6,186-1;;39.8771;32.8431;0;f;17515.1;1688;3423.4
5396;50359;Mareşal Çakmak Mh.Göktuğ Sk.Sincan;503,503-1,523,523-6,524,577,577-1;;39.9566;32.585;0;f;31606.1;2257.1;4527.6
5397;11141;Naci Çakır Mh.Dikmen Cd.Çankaya;131-1,145-1,145-3,187-1;;39.8786;32.8378;0;f;17086.8;1629.6;3295.8
5398;50408;İstasyon Mh.Polatlı 1.Cd.Sincan;507,507-2,525,525-2,525-6,544;;39.9679;32.586;0;f;22834.6;2196.6;4423.9
5399;50578;Topçu Mh.İstasyon Cd.Etimesgut;505,505-2,507,507-2,508,508-1,510,510-2,510-3,510-6,511,511-3,512-3,513-2,523,523-6,524,551;;39.9567;32.6183;0;f;28741.5;1905.8;3870.2
5400;41120;Zübeyde Hanım Mh.Mh.Dostlar Sk.Altındağ;409,431;;39.9536;32.8523;0;f;18092;1659.5;3354
5401;50687;Piyade Mh.İstasyon Cd.Etimesgut;506-2,507,507-2,510-3,511,511-3,512-3,512-4,513-2,522,523,523-6,524,531,532,533,552;;39.9535;32.6368;0;f;15946.7;1904.7;3887.2
5402;50553;Güzelkent Mh.Lozan Barışı Cd.Etimesgut;531,545,580-1,585,585-1;;39.9904;32.6046;0;f;23402;2263.5;4655.3
5403;11927;Oğulbey Mh.Ankara Konya Yolu Gölbaşı;147,149,178,178-3;;39.7033;32.8163;0;f;35638.1;2624.4;5277.8
5404;50618;Eryaman Mh.Samsun 19 Mayıs Cd.Etimesgut;520-3,521-3,531,531-2;;39.9781;32.6223;0;f;20386.3;2039;4155.5
5405;10391;Alacaatlı Mh.Beysukent Yıkdüz 88 Sitesi Yolu Yenimahalle;592,592-1;;39.8488;32.6915;0;f;7752.2;1468.9;3077.5
5406;50710;Göksu Mh.2.İnönü Cd.Etimesgut;575,580,580-1;;39.9938;32.6431;0;f;19937;1987.5;4080.8
5407;50747;Kazım Karabekir Mh.1682.Cd.Etimesgut;536,537;;39.9465;32.6483;0;f;14793.8;1775.3;3593.4
5408;50733;Göksu Mh.2.İnönü Cd.Etimesgut;575,580,580-1;;39.9908;32.6416;3;t;19562.8;1939.4;3984.6
5409;50712;Güzelkent Mh.Bozhöyük Cd.Etimesgut;542,545,580,580-1,585,585-1;;39.9972;32.619;0;f;34170.8;2182.4;4405.5
5410;50119;Mustafa Kemal Mh.Mh.Eskişehir Yolu Çankaya;511-3,512-3,512-4,521-3,530-3,532-3,541-3,602-6;;39.9072;32.7445;0;f;5146.2;640.6;1285.4
5411;12150;İlkbahar Mh.Turan Güneş Blv.Çankaya;135-1,173-1,173-4,185-1,185-3,185-6;;39.8644;32.857;0;f;19874.2;2003.4;4133.1
5412;11224;Oran Mh.Park Oran Evleri Çankaya;135-2,173-2,173-5,185-2,185-6,342;;39.8463;32.8292;0;f;20504;1813.8;3722.8
5413;50605;Atakent Mh.Atatürk Cd.Etimesgut;507,507-2;;39.9596;32.6085;0;f;21675.3;2100.2;4223.1
5414;41138;Şenyuva Mh.Mh.Kuzey Ankara TOKİ Keçiören;492-2;;40.0131;32.8956;0;f;26443.8;2121.6;4300.4
5415;21850;-;278;;39.994;32.8116;0;f;23176.5;2327;4742.1
5416;50633;Altay Mh.Ayaş Ankara Yolu Blv.Etimesgut;504,504-2,504-6,505,505-2,508,508-1,510,510-2,510-6,514,514-2,514-3,515,517,518-2,519-2,520,520-3,521,521-3,525,525-2,525-6,531,531-2,551,557,560-3,573;;39.9662;32.6345;0;f;19585.6;1895.4;3807.2
5417;50583;Topçu Mh.1544.Cd.Etimesgut;537;;39.9477;32.62;0;f;27292.6;1932.7;3916.9
5418;11487;Gazi Mh.Fatih Sultan Mehmet Blv.Yenimahalle;201-6,282,504,504-2,504-6,505,505-2,508,508-1,508-3,510,510-2,510-3,510-6,514,514-2,514-3,515,520,520-3,523,523-6,525,525-2,525-6,527-1,533,535,536,540,540-2,540-6,557,560-3,563-3,565,565-6;;39.9533;32.832;0;f;16120.7;1376;2757.9
5419;12061;Çavuşlu Mh.Ankara Bala Yolu Çankaya;178,178-3;;39.6794;33.0025;0;f;66628.6;4723.7;9515.2
5420;50524;Oğuzlar Mh.1466.Cd.Etimesgut;532,532-3,533,552;;39.9475;32.6056;0;f;28059.9;2008;4026.1
5421;10725;Kızılcaşar Mh.2855.Cd.Gölbaşı;191,191-2,196;;39.8294;32.7503;0;f;9663.9;1312.3;2766.8
5422;31129;Şahap Gürler Mh.Anadolugaz Mamak;221-3,342,352,354,354-3,355,355-4,355-6,357,359,361,363,369,374-2,377,389,394,394-3,397,398-3;;39.9129;32.9503;0;f;29750.2;2267.4;4596.8
5423;31133;Üreğil Mh.Kayaş Altgeçidi Mamak;221-3,342,352,354,354-3,355,355-4,355-6,357,359,361,363,368,369,374-1,377,389,394,394-3,397,398-3;;39.913;32.9526;0;f;29401.4;2225.3;4460.7
5424;31134;Şahap Gürler Mh.1199.Sk.Mamak;377;;39.9092;32.9537;0;f;29936.1;2375.7;4826.7
5425;31159;Küçük Kayaş Mh.19 Mayıs Blv.Mamak;352,354,354-3,357,369,389,394,394-3,397,398-3;;39.9124;32.9717;0;f;31105;2351.3;4762.1
5426;50745;Kazım Karabekir Mh.Şht.Hasan Öztürk Cd.Etimesgut;508-3,532-3,536,537,565,565-6,567;;39.9458;32.6533;0;f;14043.1;1695.6;3431.8
5427;40604;Baraj Mh.Baraj Cd.Altındağ;447-1;;39.9986;32.9148;0;f;25383.2;2166;4381.5
5428;50794;Kazım Karabekir Mh.İstasyon Cd.Etimesgut;506-2,507,507-2,510-3,511,511-3,512-3,512-4,513-2,523,523-6,524,531,532,533,552;;39.9508;32.6516;0;f;14480.1;1724;3506.5
5429;50134;İncirlik Mh.Anadolu Otoyolu Sincan;501,501-2;;40.0874;32.5833;0;f;46223.1;2999.2;6050.8
5430;50390;Yunus Emre Mh.Gazi Mustafa Kemal Blv.Sincan;503-1,507,507-2,509,515,516,517,518-2,525-2,525-6,529,544,560,577-1;;39.9821;32.5844;4;t;23993.4;2211;4435.5
5431;31283;Kavaklı Mh.Adsaz Sk.Altındağ;316,335;;39.989;33.029;0;f;43268.4;3238.2;6510.6
5432;11097;Devlet Mh.1363.Sk.Çankaya;541-3;;39.9166;32.8406;0;f;13523.4;1271.2;2548
5433;50596;Ayyıldız Mh.1815.Cd.Etimesgut;506-1,508-3,512,512-4,531-2,532,532-3,533,536,552,565,565-6,566,567;;39.9398;32.6237;0;f;26244.5;1777.5;3608.5
5434;11814;Hacılar Mh.Mh.1436.Cd.Gölbaşı;108;;39.7568;32.7312;0;f;17163.1;2438.4;5026.7
5435;21751;Yeni Batı Mh.Mh.2354.Sk.Yenimahalle;290;;39.9692;32.7023;0;f;17632.4;1898.9;3851.6
5436;20722;Güventepe Mh.Güventepe Cd.Yenimahalle;205;;39.9777;32.8046;0;f;20443.7;2069.9;4184.8
5437;10861;Üniversiteler Mh.Mevlana Blv.Çankaya;102-1,103-1,104-2,104-4,105-2,105-4,106-2,107-6,157-3,178-3,191,191-2,192,193,194,195-2;;39.8795;32.8115;0;f;22338.6;1797.1;3746
5438;20727;Kaletepe Mh.Erol Kaya Sk.Yenimahalle;274,275;;39.9836;32.7966;0;f;19344.6;2196.8;4556.9
5439;11291;Seğmenler Mh.Karanfil Cd.Gölbaşı;104-1,105-1,106-1,107-6,137;;39.7938;32.8107;0;f;25607.9;2040.2;4136.3
5440;50322;Malazgirt Mh.Sırlı Sk.Sincan;512-4,514,514-2,514-3,526,566;;39.9584;32.5662;0;f;31743.4;2481.2;5005.3
5441;50355;Osmanlı Mh.70.Cd.Sincan;503,503-1,506-1,508,508-1,508-3,509,512,512-3,512-4,516,523,523-6,565,565-6,566,577,577-1;;39.9514;32.5793;0;f;30287.4;2291.9;4614.5
5442;50384;Gazi Osmanpaşa Mh.Akça Sk.Sincan;519-1,520,520-3,521,521-3,531,541-1;;39.9956;32.58;0;f;25427.7;2396.2;4809.4
5443;50394;Ulubatlı Hasan Mh.Mehmet Akif Ersoy Cd.Sincan;507-2,509,515,516,517,518-2,525-2,525-6;;39.9918;32.5883;0;f;25421.9;2398.2;4829.9
5444;50493;Atakent Mh.Atatürk Cd.Etimesgut;505,505-2,510,510-2,510-3,510-6,511,511-3,513-2,523,523-6,524,551;;39.9602;32.605;0;f;30580;2126.4;4313.1
5445;50291;Gökçek Mh.362.Sk.Sincan;507-2,515,517,518-2,525-2,525-6;;39.9827;32.5686;0;f;26377.9;2316.6;4669.6
5446;50423;Akşemsettin Mh.Atatürk Cd.Sincan;503,503-1,510,510-2,510-3,510-6,511,511-3,513-2,526,551,577,577-1;;39.9624;32.5919;0;f;30563.2;2114.2;4236.5
5447;50516;Eryaman Mh.Şapka Devrimi Cd.Etimesgut;531,531-2,580-1,585;;39.9778;32.6091;0;f;21171;2041.5;4120.4
5448;50447;Ertuğrulgazi Mh.Muammer Aksoy Cd.Sincan;505,505-2,509,516,524;;39.9432;32.592;0;f;29421;2193.2;4419.9
5449;50576;Topçu Mh.Ahi Mesut Blv.Etimesgut;506-2,508-3,512,512-4,531,532,532-3,533,552,565,565-6,566;;39.9453;32.6154;0;f;27581.2;1974.9;4008.7
5450;50416;Mareşal Çakmak Mh.Atatürk Cd.Sincan;510,510-2,510-3,510-6,511,511-3,513-1,551;;39.9629;32.5874;0;f;30950.3;2160.8;4329.5
5451;50526;Atakent Mh.567.Sk.Etimesgut;532,532-3,533,552;;39.9525;32.6069;0;f;29603.2;2075.7;4205.8
5452;31299;Kavaklı Mh.Adsaz Sk.Altındağ;316,335;;40.0019;33.0462;0;f;45436;3517;7068.4
5453;50994;Saray Mh.Ankara Bolu Yolu Kazan;501,501-2,502,502-2,527-1,555-4,556-4,563-3;;40.042;32.6374;0;f;24255.9;2130.4;4271.3
5454;50891;Yavuz Selim Mh.8.Cd.Etimesgut;542,545,580-1,585,585-1;;39.9949;32.6068;1;t;34878.7;2278.5;4623.3
5455;51043;Eryaman Mh.Birinci Meşrutiyet Cd.Etimesgut;520-3,521-3,531,531-2;;39.9733;32.6275;0;f;20606.7;2073.4;4256.3
5456;50396;Fatih Mh.Mehmet Akif Ersoy Cd.Sincan;507-2,515,516,517,518-1,525-2,525-6;;39.9917;32.5884;0;f;24243.9;2366;4834
5457;50430;Mareşal Çakmak Mh.Ankara Cd.Sincan;523,523-6,524,531;;39.9592;32.5917;0;f;30610.5;2125.6;4261.2
5458;40055;Kavacık Subayevleri Mh.Gölbaşı Sk.Keçiören;427-1,427-3,427-6;;39.9729;32.8698;0;f;20578.4;1786.3;3616.6
5459;40240;Güçlükaya Mh.Çekirge Cd.Keçiören;414-2;;39.9878;32.8704;0;f;22284.2;2062.2;4166.6
5460;10314;Prof.Dr.Ahmet Taner Kışlalı Mh.2853.Cd.Yenimahalle;592-1,593;;39.8749;32.6825;0;f;8234.1;1031;2091.2
5461;50556;Susuz Mh.Karlıdağ Cd.Yenimahalle;580-1,585,585-1;;40.0041;32.6064;0;f;35766.8;2405.8;4852.2
5462;50498;Fatih Mh.Gazi Mustafa Kemal Blv.Sincan;507-2,516,517,519-1,520-3,521,521-3,525-2,525-6,531,541-1;;39.9874;32.594;0;f;23326.7;2247.5;4592.7
5463;30018;Anafartalar Mh.Adnan Saygun Cd.Altındağ;321-6,334,334-6,336,339,341-6,343,347,347-6,348,349,350,351,353,355,355-4,355-6,357,359,361,363,365,367,373,375,377,380-6,381;;39.9345;32.8592;0;f;17312.4;1687.7;3400.3
5464;30052;Örnek Mh.Turgut Özal Blv.Altındağ;325,389,391;;39.9589;32.8671;0;f;19408.9;1623.9;3376
5465;11466;Emniyet Mh.Bandırma Sk.Yenimahalle;220-3,221-3,282,340,383,506-2,513-2,518-2,519-2,543-2;;39.9414;32.825;0;f;14491.4;1284.7;2575.4
5466;50530;Atakent Mh.558.Sk.Etimesgut;532,532-3,533,552;;39.9507;32.6077;0;f;29676.5;2096;4246.4
5467;11987;Bahçelievler Mh.Ankara Konya Yolu Gölbaşı;147,149,178,178-3;;39.7488;32.8046;0;f;30429.9;2283.5;4596
5468;50651;Ahi Mesut Mh.1776.Cd.Etimesgut;536,567;;39.9346;32.6385;0;f;17149.7;1901.3;3915.7
5469;50663;Ahi Mesut Mh.1890.Sk.Etimesgut;536,567;;39.9359;32.6339;0;f;17419;2007.7;4111.1
5470;50418;Mareşal Çakmak Mh.Ankara Cd.Sincan;523,523-6,524,531;;39.9595;32.5889;0;f;30854.6;2157.1;4324.6
5471;50802;İstasyon Mh.Hikmet Özer Cd.Etimesgut;508-3,530,530-2,530-3,531,532-3,535,536,538,553,565,565-6,567;;39.9476;32.6618;0;f;13258.1;1568.4;3152
5472;12763;Koparan Mh.Mh. Gölbaşı;192;;39.7425;32.6725;0;f;30719.1;2432;4889.1
5473;13793;-;153;;39.8605;32.8141;0;f;19142.8;1699.9;3488.9
5474;11365;Eymir Mh.831/1.Sk.Gölbaşı;137;;39.8019;32.836;0;f;27932.3;2420.7;4879.8
5475;11455;Emniyet Mh.Silahtar Cd.Yenimahalle;220-3,221-3,506-1,513-1,518-1,519-1,542,543-1;;39.9429;32.8174;0;f;15421.4;1406.5;2832
5476;10267;Dodurga Mh.3441.Sk.Yenimahalle;596,598,598-1;;39.8237;32.6632;0;f;14532.4;1832;3743.5
5477;10283;Prof.Dr.Ahmet Taner Kışlalı Mh.Safranbolu Cd.Yenimahalle;587,592-1,593;;39.8767;32.6771;0;f;8828;1126.1;2290.5
5478;11130;Alacaatlı Mh.Mh.3356.Sk.Yenimahalle;586;;39.8612;32.6677;0;f;10265.9;1367.1;2765.9
5479;50783;Altay Mh.Selçuklular Cd.Etimesgut;531,540,540-6,541,541-1,541-3,543-1,552,553,575;;39.9766;32.6488;0;f;17738.3;1919.3;3869.8
5480;12030;Beynam Köyü Ankara Bala Yolu Bala;178,178-3;;39.6875;32.8916;0;f;44747.7;3430.1;6890.4
5481;50844;30 Ağustos Mh.Hikmet Özer Cd.Etimesgut;531-2,537,538;;39.9444;32.6604;0;f;14082.3;1742.3;3563.5
